330_SWE (m),392_SWE (m),393_SWE (m),763_SWE (m),533_SWE (m),684_SWE (m),814_SWE (m),896_SWE (m),1118_SWE (m),1145_SWE (m)
0.0584199999999999,0.08128,0.06858,0.0380999999999999,0.06604,0.05588,0.0609599999999999,0.0635,0.0,0.04572
0.0584199999999999,0.08128,0.06858,0.0380999999999999,0.06604,0.05588,0.0609599999999999,0.0635,0.0,0.04572
0.0584199999999999,0.08128,0.06858,0.0380999999999999,0.06604,0.05588,0.0609599999999999,0.0635,0.0,0.04572
0.0584199999999999,0.08128,0.06858,0.0380999999999999,0.06604,0.05588,0.0609599999999999,0.0635,0.0,0.04572
0.0584199999999999,0.08128,0.06858,0.0380999999999999,0.06604,0.05588,0.0609599999999999,0.0635,0.0,0.04572
0.0584199999999999,0.08128,0.06858,0.0380999999999999,0.06604,0.05588,0.0635,0.0635,0.0,0.04572
0.06604,0.0838199999999999,0.0711199999999999,0.04064,0.06604,0.0635,0.07874,0.0635,0.0,0.04572
0.0736599999999999,0.09398,0.07874,0.0431799999999999,0.06858,0.0635,0.07874,0.0736599999999999,0.01016,0.05334
0.0761999999999999,0.1016,0.0838199999999999,0.04572,0.06858,0.06858,0.08128,0.0761999999999999,0.01016,0.05334
0.0761999999999999,0.1041399999999999,0.0863599999999999,0.04572,0.0711199999999999,0.0711199999999999,0.0838199999999999,0.0761999999999999,0.0152399999999999,0.05588
0.08128,0.1041399999999999,0.0863599999999999,0.04572,0.0711199999999999,0.0711199999999999,0.0838199999999999,0.0761999999999999,0.0152399999999999,0.05588
0.0838199999999999,0.11176,0.09144,0.04826,0.0838199999999999,0.0863599999999999,0.1041399999999999,0.09144,0.02286,0.06604
0.0838199999999999,0.11176,0.09144,0.04826,0.0838199999999999,0.0863599999999999,0.1041399999999999,0.09144,0.02286,0.06604
0.0838199999999999,0.11176,0.09144,0.04826,0.0838199999999999,0.0863599999999999,0.1041399999999999,0.09144,0.02286,0.06604
0.0838199999999999,0.1168399999999999,0.09398,0.0508,0.0838199999999999,0.09144,0.10668,0.09144,0.02286,0.06604
0.0838199999999999,0.1168399999999999,0.09398,0.05334,0.0838199999999999,0.09144,0.10668,0.09144,0.02286,0.06604
0.0838199999999999,0.1219199999999999,0.09652,0.05334,0.09398,0.09652,0.11176,0.1041399999999999,0.02286,0.06858
0.0838199999999999,0.1219199999999999,0.09652,0.05334,0.09398,0.09652,0.11176,0.1041399999999999,0.02286,0.06858
0.0838199999999999,0.12446,0.09906,0.05334,0.09398,0.09652,0.11176,0.1041399999999999,0.02286,0.06858
0.0838199999999999,0.127,0.09906,0.05588,0.09398,0.09652,0.11176,0.10922,0.02286,0.0711199999999999
0.0888999999999999,0.12954,0.1016,0.0584199999999999,0.09906,0.1016,0.1143,0.10922,0.0254,0.0761999999999999
0.0888999999999999,0.12954,0.1016,0.0584199999999999,0.09906,0.1016,0.1143,0.10922,0.0254,0.0761999999999999
0.0888999999999999,0.13462,0.10668,0.0584199999999999,0.09906,0.1041399999999999,0.11938,0.10922,0.0254,0.0761999999999999
0.0888999999999999,0.13462,0.10668,0.0584199999999999,0.09906,0.1041399999999999,0.11938,0.10922,0.0254,0.0761999999999999
0.09144,0.13716,0.10922,0.0584199999999999,0.09906,0.1041399999999999,0.11938,0.11176,0.0254,0.0761999999999999
0.09144,0.1422399999999999,0.10922,0.0609599999999999,0.09906,0.10668,0.1219199999999999,0.11176,0.0254,0.0761999999999999
0.09144,0.1422399999999999,0.10922,0.0609599999999999,0.09906,0.10668,0.1219199999999999,0.11176,0.0254,0.0761999999999999
0.09144,0.1422399999999999,0.1143,0.0609599999999999,0.09906,0.10668,0.1219199999999999,0.11176,0.0254,0.0761999999999999
0.09144,0.1422399999999999,0.1143,0.0609599999999999,0.1041399999999999,0.11176,0.12446,0.1219199999999999,0.02794,0.07874
0.09652,0.1473199999999999,0.11938,0.0609599999999999,0.10668,0.1143,0.127,0.12446,0.02794,0.08128
0.1041399999999999,0.15494,0.11938,0.0635,0.1219199999999999,0.12446,0.13716,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.11938,0.0635,0.1219199999999999,0.12446,0.13716,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.11938,0.0635,0.1219199999999999,0.12446,0.13716,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.11938,0.0635,0.1219199999999999,0.12446,0.13716,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.11938,0.0635,0.1219199999999999,0.12446,0.13716,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.11938,0.0635,0.1219199999999999,0.12446,0.13716,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.12954,0.0635,0.1219199999999999,0.12446,0.13716,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.12954,0.06604,0.1219199999999999,0.127,0.1397,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.12954,0.06604,0.1219199999999999,0.127,0.1397,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.12954,0.06604,0.1219199999999999,0.127,0.1397,0.13208,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.13208,0.06604,0.1219199999999999,0.127,0.1422399999999999,0.13462,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.13208,0.06604,0.1219199999999999,0.127,0.1422399999999999,0.13462,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.13208,0.06604,0.1219199999999999,0.127,0.1422399999999999,0.13462,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.13208,0.06604,0.1219199999999999,0.12954,0.14478,0.13462,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.13208,0.06604,0.1219199999999999,0.12954,0.14478,0.13462,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.13208,0.06604,0.1219199999999999,0.12954,0.1473199999999999,0.13462,0.02794,0.0863599999999999
0.1041399999999999,0.16256,0.13208,0.06604,0.1219199999999999,0.12954,0.1473199999999999,0.13462,0.02794,0.0863599999999999
0.11176,0.17018,0.13462,0.0736599999999999,0.127,0.1397,0.1727199999999999,0.14986,0.0355599999999999,0.1041399999999999
0.1219199999999999,0.1777999999999999,0.13716,0.07874,0.13716,0.15494,0.1777999999999999,0.16256,0.04064,0.1143
0.1219199999999999,0.1777999999999999,0.13716,0.07874,0.13716,0.15748,0.1803399999999999,0.16256,0.04064,0.1143
0.1219199999999999,0.1777999999999999,0.13716,0.07874,0.13716,0.15748,0.1803399999999999,0.16256,0.04064,0.1143
0.1219199999999999,0.1777999999999999,0.13716,0.07874,0.13716,0.15748,0.18288,0.1651,0.04064,0.1168399999999999
0.1219199999999999,0.1803399999999999,0.1397,0.07874,0.1422399999999999,0.16256,0.1905,0.1676399999999999,0.04064,0.11938
0.1219199999999999,0.18796,0.1422399999999999,0.0863599999999999,0.1523999999999999,0.1676399999999999,0.2032,0.17018,0.05588,0.1397
0.13462,0.19558,0.1473199999999999,0.09398,0.16002,0.18796,0.2209799999999999,0.19304,0.0609599999999999,0.14478
0.13462,0.19558,0.1473199999999999,0.09398,0.16002,0.18796,0.2209799999999999,0.19304,0.0609599999999999,0.14478
0.13462,0.19558,0.1473199999999999,0.09398,0.16002,0.18796,0.2209799999999999,0.19304,0.0609599999999999,0.14478
0.13462,0.19558,0.14986,0.09652,0.16002,0.18796,0.2209799999999999,0.19304,0.0609599999999999,0.14478
0.13462,0.20066,0.14986,0.09652,0.1651,0.18796,0.2209799999999999,0.19304,0.0635,0.14478
0.1422399999999999,0.2057399999999999,0.16002,0.09906,0.17526,0.2032,0.22352,0.2032,0.0711199999999999,0.1523999999999999
0.1422399999999999,0.2082799999999999,0.16256,0.1016,0.1777999999999999,0.2057399999999999,0.22606,0.2032,0.0711199999999999,0.15494
0.1523999999999999,0.2158999999999999,0.17018,0.10922,0.19812,0.22352,0.23622,0.2158999999999999,0.07874,0.16256
0.1523999999999999,0.2158999999999999,0.17018,0.10922,0.19812,0.22352,0.23622,0.2158999999999999,0.07874,0.16256
0.14986,0.2158999999999999,0.17018,0.10922,0.19812,0.22352,0.23622,0.2158999999999999,0.07874,0.16256
0.14478,0.2158999999999999,0.17018,0.10922,0.19812,0.22352,0.23622,0.2158999999999999,0.07874,0.16256
0.14478,0.2158999999999999,0.17018,0.10922,0.19812,0.22352,0.23622,0.2158999999999999,0.07874,0.16256
0.14478,0.2158999999999999,0.17018,0.10922,0.19812,0.22352,0.23622,0.2158999999999999,0.07874,0.16256
0.14478,0.21844,0.1727199999999999,0.11176,0.21082,0.22606,0.23876,0.21844,0.07874,0.16256
0.1523999999999999,0.22606,0.17526,0.1143,0.2209799999999999,0.23876,0.24892,0.2438399999999999,0.0838199999999999,0.17018
0.1651,0.2438399999999999,0.18796,0.127,0.2311399999999999,0.254,0.25908,0.25908,0.0888999999999999,0.17526
0.1651,0.2438399999999999,0.18796,0.127,0.2336799999999999,0.254,0.25908,0.25908,0.09398,0.17526
0.17526,0.26924,0.21082,0.1422399999999999,0.2463799999999999,0.2667,0.27432,0.27686,0.09652,0.18288
0.19558,0.27432,0.2158999999999999,0.14986,0.27432,0.28956,0.2946399999999999,0.29972,0.1016,0.18542
0.19558,0.2794,0.2158999999999999,0.14986,0.27686,0.2946399999999999,0.2971799999999999,0.30734,0.1016,0.18542
0.19558,0.2794,0.2158999999999999,0.14986,0.27686,0.29972,0.29972,0.30734,0.1016,0.18796
0.19558,0.2844799999999999,0.2209799999999999,0.15494,0.2819399999999999,0.30226,0.3047999999999999,0.30988,0.1041399999999999,0.19304
0.19812,0.28956,0.22352,0.15748,0.2971799999999999,0.30226,0.30734,0.31496,0.1168399999999999,0.20066
0.19812,0.28956,0.22352,0.15748,0.2971799999999999,0.30226,0.30734,0.31496,0.1168399999999999,0.20066
0.19812,0.28956,0.22352,0.15748,0.2971799999999999,0.30226,0.30734,0.31496,0.1168399999999999,0.20066
0.19558,0.28956,0.22352,0.15748,0.2971799999999999,0.30226,0.30734,0.31496,0.1168399999999999,0.20066
0.19558,0.28956,0.22606,0.15748,0.2971799999999999,0.30226,0.30988,0.3175,0.1168399999999999,0.20066
0.19558,0.28956,0.2286,0.15748,0.2971799999999999,0.30226,0.30988,0.3175,0.1168399999999999,0.20066
0.19812,0.29972,0.23876,0.1651,0.32004,0.30988,0.31496,0.32766,0.12446,0.2057399999999999
0.19812,0.3047999999999999,0.23876,0.1651,0.32512,0.32004,0.32004,0.3454399999999999,0.12446,0.2082799999999999
0.19812,0.3047999999999999,0.23876,0.1651,0.32512,0.32004,0.32004,0.3454399999999999,0.12446,0.2082799999999999
0.19812,0.30734,0.2413,0.17018,0.32512,0.32004,0.32258,0.35052,0.12446,0.2082799999999999
0.2032,0.30734,0.2413,0.17526,0.32512,0.32004,0.32258,0.35052,0.12446,0.2082799999999999
0.2032,0.30734,0.2413,0.17526,0.32512,0.32004,0.32258,0.35052,0.11938,0.2082799999999999
0.2032,0.30734,0.2413,0.17526,0.32512,0.32004,0.32258,0.35052,0.11938,0.2082799999999999
0.2032,0.30734,0.2413,0.17526,0.32512,0.32258,0.32512,0.35052,0.11938,0.2082799999999999
0.2032,0.30734,0.2413,0.17526,0.32512,0.32258,0.32512,0.35052,0.10922,0.2082799999999999
0.2032,0.30734,0.2413,0.17526,0.3175,0.3175,0.32512,0.35052,0.1016,0.2082799999999999
0.2032,0.31242,0.2438399999999999,0.17526,0.30988,0.30734,0.32512,0.35052,0.07874,0.2082799999999999
0.2032,0.31242,0.25146,0.1777999999999999,0.30988,0.31242,0.32766,0.35306,0.0761999999999999,0.21082
0.2057399999999999,0.31496,0.254,0.1803399999999999,0.30988,0.3175,0.33274,0.3555999999999999,0.0761999999999999,0.21082
0.21336,0.32004,0.25908,0.18796,0.30988,0.32766,0.34036,0.3606799999999999,0.0761999999999999,0.21082
0.21336,0.3302,0.26162,0.19558,0.30988,0.3302,0.3454399999999999,0.3606799999999999,0.0736599999999999,0.21082
0.2209799999999999,0.34036,0.26924,0.2032,0.3175,0.3302,0.3479799999999999,0.36322,0.0736599999999999,0.2158999999999999
0.2209799999999999,0.35306,0.2844799999999999,0.2032,0.32258,0.3302,0.35052,0.36322,0.06604,0.2158999999999999
0.2209799999999999,0.36576,0.28702,0.2082799999999999,0.32258,0.3302,0.3581399999999999,0.36322,0.04572,0.2158999999999999
0.2209799999999999,0.36576,0.28956,0.2082799999999999,0.32258,0.33782,0.36322,0.36576,0.0355599999999999,0.2158999999999999
0.2209799999999999,0.36576,0.28956,0.2082799999999999,0.31242,0.34036,0.36322,0.36576,0.0254,0.2158999999999999
0.2209799999999999,0.3682999999999999,0.28956,0.2082799999999999,0.30734,0.3352799999999999,0.36576,0.3581399999999999,0.0,0.21336
0.2209799999999999,0.37338,0.28956,0.21082,0.28702,0.32766,0.36576,0.35052,0.0,0.2032
0.2286,0.3937,0.32004,0.2209799999999999,0.3047999999999999,0.35306,0.39116,0.36322,0.0,0.21844
0.2336799999999999,0.3987799999999999,0.32258,0.2209799999999999,0.3047999999999999,0.3682999999999999,0.3987799999999999,0.37084,0.0,0.21844
0.2336799999999999,0.40132,0.32512,0.2209799999999999,0.31242,0.3682999999999999,0.3987799999999999,0.37338,0.0,0.21844
0.2336799999999999,0.40132,0.32512,0.2209799999999999,0.32004,0.3682999999999999,0.40132,0.37338,0.0,0.21844
0.2336799999999999,0.40132,0.32512,0.2209799999999999,0.32512,0.3682999999999999,0.40132,0.37338,0.0,0.21844
0.23622,0.4064,0.32766,0.2209799999999999,0.32512,0.37592,0.4064,0.37846,0.0,0.21844
0.23622,0.40894,0.3302,0.22352,0.32512,0.381,0.41402,0.37846,0.0,0.21844
0.23622,0.40894,0.3302,0.22352,0.32512,0.381,0.41402,0.37846,0.0,0.2209799999999999
0.23622,0.40894,0.3302,0.22352,0.32512,0.381,0.41402,0.37846,0.0,0.2209799999999999
0.23622,0.40894,0.3302,0.22352,0.32512,0.381,0.41402,0.37846,0.0,0.2209799999999999
0.2286,0.40894,0.3302,0.22352,0.32512,0.381,0.41402,0.37846,0.0,0.2209799999999999
0.2209799999999999,0.40894,0.3302,0.22352,0.32512,0.37592,0.41402,0.37846,0.0,0.2209799999999999
0.21844,0.40386,0.3302,0.2209799999999999,0.32512,0.37084,0.41402,0.37846,0.0,0.2209799999999999
0.2057399999999999,0.40132,0.32766,0.2158999999999999,0.30734,0.3555999999999999,0.41402,0.37084,0.0,0.2057399999999999
0.1905,0.39116,0.3175,0.2057399999999999,0.27686,0.3302,0.4114799999999999,0.3454399999999999,0.0,0.1905
0.17526,0.381,0.30734,0.18796,0.25908,0.30988,0.40386,0.32004,0.0,0.17526
0.1651,0.37084,0.30734,0.18288,0.2438399999999999,0.28956,0.3987799999999999,0.30226,0.0,0.1676399999999999
0.17526,0.37846,0.32004,0.18542,0.26162,0.3047999999999999,0.4165599999999999,0.32004,0.0,0.17526
0.1727199999999999,0.381,0.32512,0.18542,0.26162,0.30226,0.4165599999999999,0.32004,0.0,0.17526
0.1651,0.38608,0.32512,0.1803399999999999,0.2667,0.29972,0.4114799999999999,0.31242,0.0,0.17018
0.16002,0.38608,0.32512,0.17018,0.254,0.28956,0.4064,0.30734,0.0,0.1651
0.14478,0.381,0.32512,0.16002,0.2311399999999999,0.27686,0.3937,0.28702,0.0,0.15494
0.1422399999999999,0.37846,0.32512,0.15494,0.2311399999999999,0.26162,0.38608,0.2794,0.0,0.1523999999999999
0.12954,0.37846,0.32258,0.14986,0.2158999999999999,0.25146,0.38354,0.2717799999999999,0.0,0.1473199999999999
0.1219199999999999,0.36322,0.3175,0.14478,0.21844,0.2438399999999999,0.37338,0.2667,0.0,0.15494
0.12954,0.37592,0.3302,0.15494,0.2286,0.2844799999999999,0.40894,0.3047999999999999,0.0076199999999999,0.1651
0.12954,0.38608,0.3429,0.15494,0.2311399999999999,0.28956,0.4165599999999999,0.30988,0.0,0.1676399999999999
0.13716,0.39116,0.3429,0.15494,0.2311399999999999,0.2920999999999999,0.42164,0.30988,0.0,0.1676399999999999
0.1422399999999999,0.39116,0.3429,0.15494,0.2311399999999999,0.28702,0.42164,0.3047999999999999,0.0,0.1676399999999999
0.12954,0.3937,0.34036,0.14986,0.2286,0.2794,0.42164,0.29972,0.0,0.16256
0.1219199999999999,0.38608,0.3352799999999999,0.1422399999999999,0.22352,0.2717799999999999,0.4191,0.28956,0.0,0.14986
0.1143,0.39116,0.34036,0.13716,0.22352,0.2667,0.4165599999999999,0.2794,0.0,0.14478
0.1143,0.39624,0.33782,0.13716,0.21082,0.26416,0.4165599999999999,0.27686,0.0,0.13462
0.1041399999999999,0.3937,0.3352799999999999,0.127,0.2057399999999999,0.25908,0.4064,0.25908,0.0,0.13208
0.0888999999999999,0.38608,0.32258,0.10668,0.19304,0.24892,0.3987799999999999,0.23876,0.0,0.1168399999999999
0.0761999999999999,0.381,0.31496,0.09652,0.1777999999999999,0.23622,0.39116,0.2209799999999999,0.0,0.1016
0.06604,0.37084,0.2946399999999999,0.0761999999999999,0.16002,0.2057399999999999,0.38354,0.1905,0.0,0.08128
0.06604,0.381,0.30226,0.0736599999999999,0.1727199999999999,0.21844,0.39624,0.2032,0.0,0.0761999999999999
0.06604,0.38862,0.30988,0.06858,0.1727199999999999,0.21844,0.40132,0.2032,0.0,0.06604
0.0431799999999999,0.39116,0.2946399999999999,0.04572,0.1523999999999999,0.20066,0.38608,0.17526,0.0,0.04572
0.0,0.3606799999999999,0.2667,0.0127,0.1168399999999999,0.16256,0.36322,0.12446,0.0,0.0177799999999999
0.0,0.33274,0.2336799999999999,0.0,0.08128,0.11938,0.3429,0.08128,0.0,0.00508
0.0,0.30988,0.2032,0.0,0.05588,0.0838199999999999,0.32512,0.04064,0.0,0.0
0.0,0.2920999999999999,0.1905,0.0,0.0380999999999999,0.0508,0.3047999999999999,0.02794,0.0,0.0
0.0,0.2819399999999999,0.1777999999999999,0.0,0.0304799999999999,0.0254,0.29972,0.02032,0.0,0.0
0.0,0.26416,0.16002,0.0,0.0152399999999999,0.0127,0.28702,0.0127,0.0,0.0
0.0,0.25146,0.1397,0.0,0.00254,0.0,0.26416,0.00508,0.0,0.0
0.0,0.2209799999999999,0.10668,0.0,0.0,0.0,0.23876,0.0,0.0,0.0
0.0,0.1905,0.06858,0.0,0.0,0.0,0.2082799999999999,0.0,0.0,0.0
0.0,0.1777999999999999,0.0355599999999999,0.0,0.0,0.0,0.19558,0.0,0.0,0.0
0.0,0.1676399999999999,0.0177799999999999,0.0,0.0,0.0,0.18796,0.0,0.0,0.0
0.0,0.16256,0.0127,0.0,0.00254,0.0,0.17526,0.0,0.0,0.0
0.0,0.15748,0.0076199999999999,0.0,0.00254,0.0,0.1676399999999999,0.0,0.0,0.0
0.0,0.13208,0.00254,0.0,0.0,0.0,0.1473199999999999,0.0,0.0,0.0
0.0,0.10922,0.0,0.0,0.0,0.0,0.1168399999999999,0.0,0.0,0.0
0.0,0.07874,0.0,0.0,0.0,0.0,0.0838199999999999,0.0,0.0,0.0
0.0,0.04826,0.0,0.0,0.0,0.0,0.05334,0.0,0.0,0.0
0.0,0.0152399999999999,0.0,0.0,0.0,0.0,0.0304799999999999,0.0,0.0,0.0
0.0,0.00508,0.0,0.0,0.0,0.0,0.02032,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.00254,0.00508,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
